x,y,z,focusItem,time
-4.499241,3.95,-0.3035632,Buildings,00:11
-4.472371,3.95,-0.3340597,Buildings,00:11
-4.385852,3.95,-0.3166543,Buildings,00:11
-4.394597,3.95,-0.4154926,Buildings,00:11
-4.16272,3.95,-0.3666194,Buildings,00:11
-4.149186,3.95,-0.3722272,Buildings,00:11
-4.213066,3.95,-0.4523753,Buildings,00:11
-4.143317,3.95,-0.4780476,Buildings,00:11
-3.666222,3.95,-0.4457033,Buildings,00:11
-2.941903,3.95,-0.4378211,Buildings,00:11
-2.917088,4,-0.4509288,Sky,00:11
-2.943209,3.95,-0.4644803,Buildings,00:11
-2.897326,3.95,-0.4755037,Buildings,00:11
-2.890068,3.95,-0.5126052,Buildings,00:11
-2.888967,3.95,-0.5118413,Buildings,00:11
-2.908578,3.95,-0.5377269,Buildings,00:11
-2.873386,3.95,-0.5587479,Buildings,00:11
-2.887022,4,-0.5667811,Sky,00:11
-2.882704,4,-0.5752375,Sky,00:11
-2.880319,4,-0.5962386,Sky,00:11
-2.850319,4,-0.6165937,Sky,00:11
-2.848052,4,-0.6409186,Sky,00:11
-2.816431,4,-0.6845624,Sky,00:11
-2.792206,4,-0.7132115,Sky,00:11
-2.815721,4,-0.6884933,Sky,00:11
-2.820837,4,-0.7137014,Sky,00:11
-2.862146,4,-0.7447556,Sky,00:11
-2.875343,3.95,-0.7101104,Buildings,00:11
-2.875712,3.95,-0.750312,Buildings,00:11
-2.892358,3.95,-0.761582,Buildings,00:11
-2.884882,4,-0.7522677,Sky,00:11
-2.896659,3.95,-0.7344361,Buildings,00:11
-2.924401,4,-0.774383,Sky,00:11
-2.893225,3.95,-0.7405832,Buildings,00:11
